SLB origin time,SLB Horizontal Difference,SLB Depth Difference,SLB Total Difference,Year/Mo. Category
29/02/2012 06:51:37.215,4598.50,592.00,4636.45,2012/2
29/02/2012 06:53:00.880,4612.58,553.00,4645.62,2012/2
29/02/2012 06:55:48.364,4893.14,646.00,4935.60,2012/2
29/02/2012 06:59:20.492,5392.94,663.00,5433.54,2012/2
29/02/2012 06:59:56.113,5692.16,670.00,5731.45,2012/2
29/02/2012 07:00:43.334,4866.04,658.00,4910.33,2012/2
29/02/2012 07:01:22.951,4816.66,593.00,4853.02,2012/2
29/02/2012 07:01:30.103,4590.72,652.00,4636.79,2012/2
29/02/2012 07:01:47.022,4609.43,653.00,4655.45,2012/2
29/02/2012 07:01:48.663,5998.07,639.00,6032.01,2012/2
29/02/2012 07:01:53.999,5911.81,649.00,5947.33,2012/2
29/02/2012 07:01:54.312,6461.37,650.00,6493.98,2012/2
29/02/2012 07:02:12.415,6455.78,654.00,6488.82,2012/2
29/02/2012 07:02:20.549,6449.22,575.00,6474.80,2012/2
29/02/2012 07:03:03.602,6486.13,609.00,6514.66,2012/2
29/02/2012 07:03:21.333,6482.28,609.00,6510.82,2012/2
29/02/2012 07:03:22.126,6502.09,620.00,6531.59,2012/2
29/02/2012 07:03:22.624,6487.78,632.00,6518.49,2012/2
29/02/2012 07:03:25.333,6525.16,611.00,6553.71,2012/2
29/02/2012 07:03:33.102,6539.10,590.00,6565.66,2012/2
29/02/2012 07:03:50.555,6517.77,605.00,6545.79,2012/2
29/02/2012 07:04:00.690,6559.13,624.00,6588.75,2012/2
29/02/2012 07:04:14.702,6508.30,630.00,6538.72,2012/2
29/02/2012 07:04:20.690,6561.65,643.00,6593.08,2012/2
29/02/2012 07:04:35.989,6526.61,633.00,6557.23,2012/2
29/02/2012 07:04:37.677,6578.61,640.00,6609.67,2012/2
29/02/2012 07:08:07.944,6553.51,651.00,6585.77,2012/2
29/02/2012 07:08:53.766,6567.63,643.00,6599.03,2012/2
29/02/2012 07:09:23.516,6579.29,640.00,6610.34,2012/2
29/02/2012 07:14:15.109,6504.57,592.00,6531.46,2012/2
29/02/2012 07:14:24.833,6533.20,575.00,6558.45,2012/2
29/02/2012 07:15:24.494,6591.36,693.00,6627.69,2012/2
29/02/2012 07:21:27.544,6573.92,629.00,6603.94,2012/2
29/02/2012 07:30:46.980,6581.55,590.00,6607.94,2012/2
29/02/2012 08:00:02.272,6554.71,633.00,6585.20,2012/2
29/02/2012 08:17:52.044,6532.92,619.00,6562.18,2012/2
29/02/2012 08:27:44.663,6518.64,595.00,6545.74,2012/2
29/02/2012 08:36:46.944,6609.33,582.00,6634.91,2012/2
29/02/2012 08:36:54.274,6562.20,603.00,6589.85,2012/2
29/02/2012 08:42:48.379,6575.36,451.00,6590.81,2012/2
29/02/2012 09:10:47.391,6591.06,571.00,6615.75,2012/2
29/02/2012 09:38:56.464,6602.89,630.00,6632.87,2012/2
29/02/2012 09:40:39.872,6604.65,685.00,6640.08,2012/2
29/02/2012 10:59:15.329,6593.33,548.00,6616.06,2012/2
29/02/2012 11:01:29.719,6576.66,553.00,6599.87,2012/2
29/02/2012 11:01:36.089,6589.21,520.00,6609.69,2012/2
29/02/2012 12:17:54.527,6569.53,497.00,6588.30,2012/2
29/02/2012 13:12:02.680,6568.74,620.00,6597.94,2012/2
29/02/2012 13:18:25.345,6606.80,558.00,6630.33,2012/2
29/02/2012 13:25:16.136,6534.83,351.00,6544.25,2012/2
29/02/2012 16:04:56.801,6590.22,698.00,6627.08,2012/2
29/02/2012 16:48:06.074,6582.72,468.00,6599.33,2012/2
29/02/2012 16:49:10.162,6587.20,433.00,6601.41,2012/2
29/02/2012 16:49:26.038,6614.47,496.00,6633.04,2012/2
29/02/2012 16:49:45.872,6587.71,450.00,6603.06,2012/2
29/02/2012 16:50:17.952,6601.84,515.00,6621.90,2012/2
29/02/2012 16:53:02.318,6625.64,517.00,6645.78,2012/2
29/02/2012 16:53:22.305,6553.03,481.00,6570.66,2012/2
29/02/2012 16:54:32.149,6599.35,504.00,6618.57,2012/2
29/02/2012 16:56:15.232,6627.01,556.00,6650.29,2012/2
29/02/2012 16:56:30.925,6578.61,554.00,6601.90,2012/2
29/02/2012 16:56:32.514,6550.95,560.00,6574.84,2012/2
29/02/2012 16:56:55.621,6565.68,561.00,6589.60,2012/2
29/02/2012 16:57:33.826,6609.07,469.00,6625.69,2012/2
29/02/2012 17:06:25.460,6565.52,519.00,6586.00,2012/2
29/02/2012 17:20:05.433,6600.23,484.00,6617.96,2012/2
29/02/2012 17:24:36.245,6638.45,501.00,6657.33,2012/2
29/02/2012 17:25:25.809,6628.83,472.00,6645.62,2012/2
29/02/2012 17:25:37.130,6607.51,580.00,6632.92,2012/2
29/02/2012 17:26:34.605,6563.82,498.00,6582.68,2012/2
29/02/2012 17:41:09.301,6608.45,473.00,6625.36,2012/2
29/02/2012 17:51:08.825,6638.58,543.00,6660.75,2012/2
29/02/2012 17:54:18.717,6631.68,649.00,6663.36,2012/2
29/02/2012 18:01:59.410,6601.64,566.00,6625.86,2012/2
29/02/2012 18:05:17.162,6620.32,503.00,6639.40,2012/2
29/02/2012 18:21:18.140,6635.40,487.00,6653.25,2012/2
29/02/2012 18:21:24.533,6569.49,462.00,6585.71,2012/2
29/02/2012 18:23:27.468,6615.41,469.00,6632.02,2012/2
29/02/2012 18:24:27.769,6643.75,493.00,6662.01,2012/2
29/02/2012 18:24:38.564,6622.52,531.00,6643.78,2012/2
29/02/2012 18:24:39.442,6637.76,497.00,6656.34,2012/2
29/02/2012 18:28:45.276,6618.28,507.00,6637.67,2012/2
29/02/2012 18:44:02.500,6605.94,572.00,6630.66,2012/2
29/02/2012 18:59:37.005,6580.86,438.00,6595.42,2012/2
29/02/2012 19:00:15.209,6658.76,425.00,6672.31,2012/2
29/02/2012 19:06:09.097,6510.40,374.00,6521.13,2012/2
29/02/2012 19:26:34.203,6301.35,406.00,6314.42,2012/2
29/02/2012 19:26:52.177,6526.04,419.00,6539.48,2012/2
29/02/2012 19:52:29.889,6563.47,543.00,6585.90,2012/2
29/02/2012 19:53:20.561,6568.92,564.00,6593.09,2012/2
29/02/2012 20:31:47.339,6599.00,478.00,6616.29,2012/2
29/02/2012 20:32:04.503,6618.63,481.00,6636.09,2012/2
29/02/2012 20:32:18.840,6560.86,464.00,6577.24,2012/2
29/02/2012 20:35:36.322,6613.98,400.00,6626.07,2012/2
29/02/2012 20:48:45.525,6661.20,431.00,6675.13,2012/2
29/02/2012 20:57:42.297,6644.74,402.00,6656.89,2012/2
29/02/2012 20:59:10.826,6629.55,390.00,6641.01,2012/2
29/02/2012 21:12:39.044,6650.98,436.00,6665.25,2012/2
29/02/2012 21:13:20.080,6673.81,457.00,6689.43,2012/2
29/02/2012 21:18:27.752,6671.54,432.00,6685.51,2012/2
29/02/2012 21:23:27.011,6670.17,460.00,6686.01,2012/2
29/02/2012 21:24:57.940,6654.20,395.00,6665.91,2012/2
29/02/2012 21:25:34.062,6662.65,426.00,6676.25,2012/2
29/02/2012 23:08:45.593,6658.79,389.00,6670.14,2012/2
01/03/2012 00:22:04.367,6729.46,656.00,6761.36,2012/3
01/03/2012 00:22:33.465,6706.55,600.00,6733.33,2012/3
01/03/2012 02:38:40.199,6660.98,380.00,6671.81,2012/3
01/03/2012 02:39:14.964,6646.94,378.00,6657.68,2012/3
01/03/2012 02:40:10.061,6661.03,351.00,6670.28,2012/3
01/03/2012 02:46:46.544,6642.00,375.00,6652.58,2012/3
01/03/2012 02:46:48.999,6651.75,432.00,6665.76,2012/3
01/03/2012 02:46:58.458,6661.20,369.00,6671.41,2012/3
01/03/2012 02:47:25.882,6612.46,468.00,6629.00,2012/3
01/03/2012 02:48:08.414,6630.33,369.00,6640.59,2012/3
01/03/2012 03:20:51.075,6591.00,431.00,6605.08,2012/3
01/03/2012 03:21:02.666,6576.73,511.00,6596.55,2012/3
01/03/2012 03:28:36.849,6599.83,472.00,6616.69,2012/3
01/03/2012 03:30:39.596,6582.97,388.00,6594.40,2012/3
01/03/2012 03:36:19.735,6566.29,453.00,6581.90,2012/3
01/03/2012 03:41:29.338,6635.75,479.00,6653.02,2012/3
01/03/2012 03:43:13.948,6580.52,476.00,6597.72,2012/3
01/03/2012 03:44:32.732,6601.08,489.00,6619.16,2012/3
01/03/2012 03:45:01.295,6589.89,480.00,6607.35,2012/3
01/03/2012 03:45:18.054,6646.32,455.00,6661.87,2012/3
01/03/2012 03:49:55.410,6609.43,469.00,6626.05,2012/3
01/03/2012 03:52:27.450,6640.57,488.00,6658.48,2012/3
01/03/2012 03:53:22.496,6662.98,496.00,6681.41,2012/3
01/03/2012 03:55:00.741,6649.19,491.00,6667.29,2012/3
01/03/2012 03:55:18.435,6611.73,496.00,6630.31,2012/3
01/03/2012 03:55:57.052,6658.90,492.00,6677.05,2012/3
01/03/2012 03:56:55.779,6668.02,492.00,6686.15,2012/3
01/03/2012 03:57:42.926,6656.34,502.00,6675.24,2012/3
01/03/2012 04:06:58.854,6641.08,535.00,6662.59,2012/3
01/03/2012 04:13:26.991,6675.80,402.00,6687.89,2012/3
01/03/2012 04:15:56.703,6668.23,392.00,6679.74,2012/3
01/03/2012 04:29:01.290,6654.56,402.00,6666.69,2012/3
01/03/2012 04:29:11.681,6659.52,420.00,6672.75,2012/3
01/03/2012 04:29:59.301,6684.79,407.00,6697.17,2012/3
01/03/2012 04:37:19.300,6705.32,399.00,6717.18,2012/3
01/03/2012 04:43:10.380,6595.01,389.00,6606.47,2012/3
01/03/2012 04:43:45.818,6765.03,530.00,6785.76,2012/3
01/03/2012 04:54:51.712,6736.39,565.00,6760.04,2012/3
01/03/2012 04:56:07.363,6617.78,402.00,6629.98,2012/3
01/03/2012 05:00:03.799,6557.64,415.00,6570.76,2012/3
01/03/2012 05:01:37.764,6571.53,546.00,6594.17,2012/3
01/03/2012 05:05:10.129,6580.43,528.00,6601.58,2012/3
01/03/2012 05:05:38.801,6609.72,527.00,6630.70,2012/3
01/03/2012 05:06:14.822,6581.97,527.00,6603.04,2012/3
01/03/2012 05:06:29.734,6636.75,554.00,6659.83,2012/3
01/03/2012 05:06:38.045,6550.64,552.00,6573.85,2012/3
01/03/2012 05:06:59.104,6584.67,539.00,6606.69,2012/3
01/03/2012 07:51:00.913,6537.89,362.00,6547.90,2012/3
01/03/2012 10:02:26.590,6567.52,559.00,6591.27,2012/3
01/03/2012 11:23:40.670,6555.74,600.00,6583.14,2012/3
01/03/2012 13:19:54.435,6538.92,384.00,6550.18,2012/3
01/03/2012 17:13:13.047,6589.92,689.00,6625.84,2012/3
01/03/2012 17:53:24.208,6552.94,544.00,6575.48,2012/3
01/03/2012 18:58:11.572,6540.24,389.00,6551.80,2012/3
01/03/2012 18:58:46.200,6522.85,406.00,6535.48,2012/3
01/03/2012 19:00:36.006,6517.37,368.00,6527.76,2012/3
01/03/2012 19:37:22.392,6547.56,367.00,6557.84,2012/3
01/03/2012 21:46:46.726,6564.11,612.00,6592.58,2012/3
01/03/2012 23:13:18.053,6565.86,591.00,6592.40,2012/3
01/03/2012 23:17:53.143,6516.98,630.00,6547.36,2012/3
01/03/2012 23:17:57.891,6695.18,658.00,6727.44,2012/3
01/03/2012 23:24:18.736,6655.44,636.00,6685.76,2012/3
01/03/2012 23:24:25.861,6640.10,673.00,6674.11,2012/3
01/03/2012 23:30:52.035,6704.80,408.00,6717.20,2012/3
01/03/2012 23:30:55.623,6624.61,413.00,6637.48,2012/3
01/03/2012 23:57:07.506,6634.06,642.00,6665.05,2012/3
02/03/2012 00:20:27.941,6602.99,651.00,6635.01,2012/3
02/03/2012 02:00:24.979,6436.60,457.00,6452.80,2012/3
02/03/2012 02:20:57.448,6647.57,508.00,6666.95,2012/3
02/03/2012 02:21:12.028,6413.52,687.00,6450.21,2012/3
02/03/2012 02:25:40.418,6676.73,418.00,6689.81,2012/3
02/03/2012 04:28:25.903,6519.75,641.00,6551.19,2012/3
02/03/2012 05:44:48.291,6530.51,636.00,6561.41,2012/3
02/03/2012 06:04:22.996,6550.30,528.00,6571.54,2012/3
02/03/2012 06:12:21.674,6503.02,509.00,6522.91,2012/3
02/03/2012 06:16:56.592,6540.58,669.00,6574.70,2012/3
02/03/2012 08:34:13.718,6558.61,424.00,6572.30,2012/3
02/03/2012 08:39:43.936,6544.44,642.00,6575.86,2012/3
02/03/2012 08:47:36.145,6552.83,411.00,6565.71,2012/3
02/03/2012 14:01:20.157,6546.36,457.00,6562.30,2012/3
02/03/2012 17:01:50.956,6543.89,468.00,6560.60,2012/3
02/03/2012 19:18:54.447,6547.58,599.00,6574.92,2012/3
02/03/2012 21:11:17.303,6544.53,605.00,6572.43,2012/3
02/03/2012 23:05:34.500,6493.02,649.00,6525.38,2012/3
02/03/2012 23:06:01.120,6614.41,297.00,6621.08,2012/3
03/03/2012 05:17:00.791,6509.29,579.00,6534.99,2012/3
03/03/2012 06:13:12.470,6505.06,703.00,6542.94,2012/3
04/03/2012 04:26:45.794,6515.42,660.00,6548.77,2012/3
04/03/2012 07:24:25.395,6570.52,546.00,6593.17,2012/3
04/03/2012 11:15:31.368,6465.59,406.00,6478.33,2012/3
04/03/2012 11:16:15.408,6510.90,396.00,6522.94,2012/3
04/03/2012 15:48:19.187,6375.71,384.00,6387.26,2012/3
04/03/2012 17:05:33.521,6519.95,451.00,6535.53,2012/3
04/03/2012 20:08:52.471,6477.21,669.00,6511.66,2012/3
05/03/2012 05:54:16.391,6458.25,480.00,6476.06,2012/3
05/03/2012 16:48:31.456,6499.19,440.00,6514.07,2012/3
05/03/2012 16:48:46.802,6453.98,440.00,6468.96,2012/3
06/03/2012 00:28:48.106,6515.83,360.00,6525.76,2012/3
06/03/2012 02:22:30.378,6529.47,399.00,6541.65,2012/3
06/03/2012 10:13:06.252,6532.76,341.00,6541.66,2012/3
06/03/2012 14:22:50.814,6500.86,703.00,6538.76,2012/3
06/03/2012 18:52:17.587,6439.21,551.00,6462.75,2012/3
07/03/2012 21:39:40.578,6490.34,353.00,6499.94,2012/3
08/03/2012 07:51:45.672,6536.57,674.00,6571.23,2012/3
08/03/2012 17:46:18.120,6454.52,645.00,6486.67,2012/3
08/03/2012 20:35:43.288,6488.79,725.00,6529.17,2012/3
08/03/2012 22:01:08.197,6447.61,368.00,6458.10,2012/3
08/03/2012 22:01:16.327,6514.11,374.00,6524.84,2012/3
09/03/2012 03:17:38.832,6474.37,603.00,6502.39,2012/3
09/03/2012 10:25:24.219,6459.40,662.00,6493.24,2012/3
09/03/2012 12:01:06.314,6470.11,526.00,6491.45,2012/3
09/03/2012 13:10:24.792,6514.50,597.00,6541.80,2012/3
09/03/2012 13:11:38.461,6514.82,609.00,6543.22,2012/3
09/03/2012 21:14:54.376,6437.81,545.00,6460.83,2012/3
09/03/2012 21:29:17.565,6453.68,545.00,6476.65,2012/3
09/03/2012 21:29:46.352,6534.33,575.00,6559.58,2012/3
09/03/2012 21:36:13.385,6519.17,615.00,6548.12,2012/3
09/03/2012 23:01:04.993,6477.43,544.00,6500.23,2012/3
10/03/2012 02:55:15.047,6662.92,554.00,6685.91,2012/3
10/03/2012 06:02:39.659,6677.55,515.00,6697.38,2012/3
10/03/2012 06:33:36.336,6593.79,599.00,6620.94,2012/3
10/03/2012 09:39:39.788,6238.54,554.00,6263.09,2012/3
10/03/2012 10:07:38.849,6319.49,593.00,6347.25,2012/3
10/03/2012 10:11:48.580,6320.48,623.00,6351.11,2012/3
10/03/2012 10:45:34.860,6363.56,610.00,6392.73,2012/3
10/03/2012 10:52:36.128,6138.68,621.00,6170.02,2012/3
10/03/2012 10:57:30.500,2084.62,563.00,2159.31,2012/3
10/03/2012 10:59:00.020,2013.68,570.00,2092.80,2012/3
10/03/2012 11:07:03.303,2133.75,595.00,2215.15,2012/3
10/03/2012 11:14:50.581,1971.14,667.00,2080.93,2012/3
10/03/2012 11:25:24.365,1971.60,632.00,2070.42,2012/3
10/03/2012 12:21:10.306,2001.66,656.00,2106.41,2012/3
10/03/2012 12:22:29.504,1953.30,628.00,2051.77,2012/3
10/03/2012 12:31:06.452,1954.37,544.00,2028.67,2012/3
10/03/2012 12:40:59.516,1942.07,569.00,2023.71,2012/3
10/03/2012 12:41:39.530,1902.26,564.00,1984.11,2012/3
10/03/2012 12:48:32.587,1833.39,537.00,1910.42,2012/3
10/03/2012 12:50:43.194,1915.83,571.00,1999.11,2012/3
10/03/2012 12:50:51.691,1954.27,723.00,2083.72,2012/3
10/03/2012 12:51:24.669,1946.72,626.00,2044.89,2012/3
10/03/2012 12:55:07.303,1987.60,621.00,2082.36,2012/3
10/03/2012 13:43:44.651,1783.10,528.00,1859.63,2012/3
10/03/2012 14:05:37.111,2065.84,593.00,2149.27,2012/3
10/03/2012 14:35:49.976,1926.33,539.00,2000.32,2012/3
10/03/2012 14:45:32.309,1912.66,642.00,2017.53,2012/3
10/03/2012 14:57:13.133,2055.87,439.00,2102.22,2012/3
10/03/2012 14:57:45.323,1973.17,689.00,2090.01,2012/3
10/03/2012 15:09:54.057,1941.87,627.00,2040.58,2012/3
10/03/2012 15:14:16.834,1905.33,665.00,2018.04,2012/3
10/03/2012 15:14:26.968,1687.62,587.00,1786.80,2012/3
10/03/2012 16:10:14.203,1152.31,612.00,1304.74,2012/3
10/03/2012 16:21:01.316,1147.56,546.00,1270.83,2012/3
10/03/2012 17:07:19.661,1169.06,627.00,1326.59,2012/3
10/03/2012 17:41:28.529,1175.20,713.00,1374.58,2012/3
11/03/2012 03:13:42.719,1164.17,375.00,1223.08,2012/3
11/03/2012 10:13:41.267,1175.26,350.00,1226.26,2012/3
11/03/2012 17:23:37.709,1149.52,474.00,1243.41,2012/3
11/03/2012 17:24:56.031,1161.32,727.00,1370.11,2012/3
11/03/2012 19:34:51.166,1128.61,581.00,1269.38,2012/3
12/03/2012 00:02:44.461,1173.22,470.00,1263.86,2012/3
12/03/2012 19:31:03.737,1140.29,680.00,1327.65,2012/3
13/03/2012 21:44:11.181,1183.22,598.00,1325.75,2012/3
14/03/2012 07:28:38.062,1134.38,707.00,1336.66,2012/3
15/03/2012 08:20:52.893,1198.84,484.00,1292.86,2012/3
15/03/2012 09:55:10.359,1182.64,381.00,1242.49,2012/3
15/03/2012 19:52:24.072,1186.36,555.00,1309.76,2012/3
15/03/2012 19:56:17.734,1195.16,499.00,1295.15,2012/3
16/03/2012 19:09:35.301,1179.16,557.00,1304.09,2012/3
17/03/2012 15:51:01.380,1176.40,501.00,1278.64,2012/3
17/03/2012 17:42:01.602,1139.30,269.00,1170.63,2012/3
17/03/2012 17:42:08.240,1134.84,593.00,1280.44,2012/3
18/03/2012 01:24:01.827,1197.89,299.00,1234.64,2012/3
18/03/2012 01:24:54.650,1195.68,296.00,1231.77,2012/3
18/03/2012 01:25:00.696,1201.46,304.00,1239.32,2012/3
18/03/2012 16:39:26.077,1153.56,362.00,1209.02,2012/3
18/03/2012 18:13:33.052,1189.17,357.00,1241.60,2012/3
18/03/2012 18:13:51.147,1184.32,328.00,1228.90,2012/3
19/03/2012 18:40:55.745,1219.39,500.00,1317.92,2012/3
20/03/2012 09:02:39.325,1196.30,428.00,1270.56,2012/3
20/03/2012 11:53:44.161,1208.22,602.00,1349.89,2012/3
20/03/2012 13:25:57.710,1180.76,345.00,1230.13,2012/3
20/03/2012 17:34:54.373,1222.25,613.00,1367.36,2012/3
20/03/2012 17:34:55.718,1218.84,600.00,1358.52,2012/3
20/03/2012 17:35:01.240,1161.01,602.00,1307.80,2012/3
20/03/2012 19:31:42.691,1204.10,613.00,1351.16,2012/3
21/03/2012 07:07:40.313,1197.79,577.00,1329.53,2012/3
21/03/2012 07:22:38.225,1183.23,597.00,1325.31,2012/3
21/03/2012 07:22:45.634,1196.93,574.00,1327.45,2012/3
22/03/2012 07:04:43.835,1188.63,321.00,1231.22,2012/3
22/03/2012 11:27:42.933,1165.97,358.00,1219.69,2012/3
22/03/2012 11:58:13.783,1203.65,601.00,1345.36,2012/3
22/03/2012 14:50:46.797,1168.18,621.00,1322.99,2012/3
22/03/2012 15:09:56.152,1214.96,476.00,1304.87,2012/3
23/03/2012 10:57:27.135,1188.29,604.00,1332.99,2012/3
23/03/2012 16:57:37.397,1222.46,463.00,1307.20,2012/3
23/03/2012 23:42:33.801,1191.79,300.00,1228.97,2012/3
24/03/2012 11:38:41.417,1139.10,381.00,1201.13,2012/3
24/03/2012 13:34:01.758,1188.87,412.00,1258.24,2012/3
26/03/2012 00:42:17.387,1193.52,492.00,1290.95,2012/3
27/03/2012 16:26:45.559,1184.91,501.00,1286.47,2012/3
28/03/2012 08:41:21.624,1175.75,455.00,1260.72,2012/3
29/03/2012 02:47:14.222,1121.53,513.00,1233.29,2012/3
29/03/2012 06:04:48.921,1210.84,351.00,1260.69,2012/3
30/03/2012 06:00:29.073,1125.07,634.00,1291.41,2012/3
30/03/2012 07:56:08.174,1181.27,528.00,1293.90,2012/3
01/04/2012 13:34:16.264,1183.91,725.00,1388.26,2012/4
01/04/2012 15:13:09.433,1177.54,438.00,1256.36,2012/4
02/04/2012 05:44:56.478,1205.84,461.00,1290.96,2012/4
03/04/2012 10:23:31.992,1154.85,364.00,1210.86,2012/4
03/04/2012 10:39:15.322,1210.24,379.00,1268.20,2012/4
03/04/2012 10:58:24.860,1199.22,462.00,1285.14,2012/4
03/04/2012 11:05:32.333,1188.41,399.00,1253.60,2012/4
03/04/2012 13:13:51.401,1216.36,627.00,1368.45,2012/4
03/04/2012 18:45:59.991,1197.40,480.00,1290.03,2012/4
03/04/2012 22:51:10.710,1199.13,613.00,1346.73,2012/4
05/04/2012 16:44:18.562,1166.72,762.00,1393.51,2012/4
05/04/2012 16:50:59.386,1251.60,735.00,1451.45,2012/4
05/04/2012 16:56:49.831,1071.31,732.00,1297.51,2012/4
07/04/2012 13:00:32.808,1186.32,458.00,1271.66,2012/4
07/04/2012 14:04:42.063,1148.19,456.00,1235.42,2012/4
08/04/2012 11:08:31.772,1164.75,165.00,1176.38,2012/4
12/04/2012 21:27:16.041,1212.25,610.00,1357.07,2012/4
13/04/2012 09:59:13.281,1189.99,663.00,1362.22,2012/4
14/04/2012 22:17:07.916,1218.44,409.00,1285.25,2012/4
15/04/2012 02:02:35.519,1253.30,404.00,1316.80,2012/4
16/04/2012 02:05:51.371,1254.77,311.00,1292.74,2012/4
17/04/2012 22:59:19.937,1132.32,374.00,1192.48,2012/4
18/04/2012 18:28:53.505,1183.90,478.00,1276.75,2012/4
18/04/2012 19:32:40.533,1189.97,244.00,1214.73,2012/4
19/04/2012 21:10:06.727,1246.60,332.00,1290.05,2012/4
20/04/2012 00:55:50.489,1145.05,591.00,1288.57,2012/4
20/04/2012 08:33:43.164,1199.72,644.00,1361.64,2012/4
20/04/2012 19:05:29.749,1210.99,674.00,1385.92,2012/4
21/04/2012 01:07:36.070,1199.68,428.00,1273.74,2012/4
21/04/2012 07:33:25.132,1196.94,395.00,1260.44,2012/4
24/04/2012 08:36:50.189,1171.00,681.00,1354.62,2012/4
25/04/2012 21:48:46.383,1204.79,537.00,1319.05,2012/4
27/04/2012 00:00:14.494,1146.76,754.00,1372.44,2012/4
27/04/2012 20:51:07.664,1191.79,661.00,1362.82,2012/4
28/04/2012 02:58:16.647,1186.15,537.00,1302.05,2012/4
28/04/2012 12:06:48.107,1197.09,601.00,1339.49,2012/4
30/04/2012 19:25:12.859,1227.79,540.00,1341.29,2012/4
30/04/2012 19:25:19.291,1242.59,578.00,1370.44,2012/4
30/04/2012 19:27:27.416,1218.98,485.00,1311.92,2012/4
30/04/2012 19:28:31.149,1224.22,481.00,1315.33,2012/4
30/04/2012 19:28:32.854,1087.72,576.00,1230.82,2012/4
30/04/2012 19:30:13.706,1173.75,431.00,1250.38,2012/4
01/05/2012 06:15:24.283,1184.05,624.00,1338.42,2012/May-June
01/05/2012 06:15:27.173,1194.60,608.00,1340.42,2012/May-June
01/05/2012 06:15:45.407,1235.64,621.00,1382.91,2012/May-June
01/05/2012 06:15:50.841,1166.72,587.00,1306.06,2012/May-June
01/05/2012 06:16:00.715,1180.76,586.00,1318.18,2012/May-June
04/05/2012 14:53:53.549,1174.30,226.00,1195.85,2012/May-June
04/05/2012 18:38:41.345,1203.35,387.00,1264.05,2012/May-June
04/05/2012 18:38:43.273,1109.50,509.00,1220.68,2012/May-June
04/05/2012 23:40:04.619,1202.25,569.00,1330.10,2012/May-June
04/05/2012 23:41:08.377,1230.78,594.00,1366.62,2012/May-June
05/05/2012 00:12:24.765,1212.61,603.00,1354.26,2012/May-June
05/05/2012 02:05:21.091,1204.42,456.00,1287.85,2012/May-June
05/05/2012 04:49:23.258,1118.56,465.00,1211.36,2012/May-June
06/05/2012 04:20:46.342,1270.90,597.00,1404.14,2012/May-June
06/05/2012 15:30:33.493,1169.96,634.00,1330.70,2012/May-June
06/05/2012 19:24:13.345,1168.80,596.00,1311.99,2012/May-June
06/05/2012 19:54:49.326,1243.75,261.00,1270.84,2012/May-June
06/05/2012 22:00:30.558,1189.41,243.00,1213.98,2012/May-June
07/05/2012 02:21:46.641,1175.72,259.00,1203.91,2012/May-June
07/05/2012 09:10:36.445,1172.03,596.00,1314.87,2012/May-June
07/05/2012 10:11:15.046,1204.19,590.00,1340.96,2012/May-June
07/05/2012 17:35:09.435,1175.26,585.00,1312.80,2012/May-June
07/05/2012 23:11:00.658,1210.56,224.00,1231.11,2012/May-June
07/05/2012 23:11:10.993,1208.77,234.00,1231.21,2012/May-June
08/05/2012 01:54:36.447,1199.84,641.00,1360.33,2012/May-June
08/05/2012 02:37:57.626,1265.86,238.00,1288.04,2012/May-June
08/05/2012 05:15:58.351,1187.87,637.00,1347.89,2012/May-June
08/05/2012 09:27:18.247,1244.63,595.00,1379.54,2012/May-June
08/05/2012 15:20:28.261,1271.63,359.00,1321.33,2012/May-June
08/05/2012 18:34:12.698,1208.88,541.00,1324.42,2012/May-June
08/05/2012 20:07:33.023,1195.50,732.00,1401.80,2012/May-June
09/05/2012 12:44:08.069,1142.98,471.00,1236.22,2012/May-June
10/05/2012 07:59:22.476,1166.60,617.00,1319.71,2012/May-June
10/05/2012 10:56:35.875,1274.77,278.00,1304.73,2012/May-June
10/05/2012 15:12:57.487,1183.27,482.00,1277.67,2012/May-June
10/05/2012 15:34:54.075,1252.01,663.00,1416.72,2012/May-June
10/05/2012 20:56:25.216,1249.25,623.00,1395.97,2012/May-June
12/05/2012 02:01:30.855,1187.50,605.00,1332.73,2012/May-June
12/05/2012 03:21:07.453,1201.77,616.00,1350.45,2012/May-June
13/05/2012 07:53:25.311,1267.69,271.00,1296.33,2012/May-June
13/05/2012 09:08:04.804,1159.37,725.00,1367.40,2012/May-June
13/05/2012 12:25:34.530,1213.63,513.00,1317.60,2012/May-June
13/05/2012 23:01:28.697,1120.45,499.00,1226.55,2012/May-June
14/05/2012 16:06:29.790,1210.81,252.00,1236.75,2012/May-June
16/05/2012 00:19:33.496,1204.89,295.00,1240.48,2012/May-June
16/05/2012 00:20:03.732,1184.20,300.00,1221.61,2012/May-June
16/05/2012 00:20:29.733,1203.44,244.00,1227.93,2012/May-June
16/05/2012 08:31:02.717,1164.28,544.00,1285.10,2012/May-June
16/05/2012 14:31:46.993,1192.04,593.00,1331.39,2012/May-June
16/05/2012 20:25:44.600,1184.27,285.00,1218.08,2012/May-June
19/05/2012 00:05:54.223,1250.37,674.00,1420.46,2012/May-June
19/05/2012 17:12:59.277,1265.09,659.00,1426.44,2012/May-June
20/05/2012 01:05:38.248,1150.99,655.00,1324.31,2012/May-June
20/05/2012 16:38:45.667,1181.13,382.00,1241.37,2012/May-June
21/05/2012 04:35:03.404,1271.85,466.00,1354.54,2012/May-June
21/05/2012 04:37:16.293,1186.02,536.00,1301.51,2012/May-June
